review_id,product_id,product_name,category,brand,user_id,age,gender,rating,review_text,review_date,verified_purchase,helpful_votes,total_votes,sentiment,review_length
REV007037,PROD0709,Face Wash,Beauty,PureGlow,USER03030,42,Other,3,average  face  wash.  nothing  extraordinary.  price  could  be  lower,2025-01-22,True,56,94,neutral,9
REV007038,PROD0709,Face Wash,Beauty,BeautyEssence,USER02553,23,Other,3,Average results. Could be better.,2025-04-21,True,33,84,neutral,5
REV007039,PROD0205,Smartwatch,Electronics,TechPro,USER00087,20,F,5,Very happy with this Smartwatch. Fast performance 😞,2023-11-25,True,1,30,positive,8
REV007040,PROD0359,Jeans,Fashion,StyleHub,USER01681,42,Other,5,Very happy with this Jeans. Looks exactly like the picture,2024-07-26,True,100,101,positive,10
REV007041,PROD0709,Face Wash,Beauty,BeautyEssence,USER02508,51,Other,5,Very happy with this Face Wash. Gentle on skin,2023-08-06,True,74,90,positive,9
REV007042,PROD0359,Jeans,Fashion,UrbanFit,USER01772,46,Other,3,Average Jeans. Average quality. Price could be lower,2025-01-22,True,94,97,neutral,8
REV007043,PROD0205,Smartwatch,Electronics,SmartLife,USER01276,59,Other,4,Very happy with this Smartwatch. Fast performance,2025-07-09,True,9,12,positive,7
REV007044,PROD0742,Tablet,Electronics,SmartLife,USER04402,57,F,3,Average Tablet. Works as expected. Price could be lower,2024-10-30,False,50,100,neutral,9
REV007045,PROD0367,Perfume,Beauty,BeautyEssence,USER03098,22,Other,2,Worst Perfume ever! No visible results,2025-01-22,True,59,70,negative,6
REV007046,PROD0019,Laptop,Electronics,DigiWorld,USER01382,38,F,5,Excellent display quality. Worth every penny! 😊,2023-07-24,False,42,46,positive,7
REV007047,PROD0516,Dress,Fashion,UrbanFit,USER03259,49,Other,5,Excellent Dress! Comfortable material. Highly recommend!,2024-08-02,True,48,79,positive,6
REV007048,PROD0453,Face Cream,Beauty,PureGlow,USER04162,34,M,1,Disappointed with Face Cream. Too expensive for quality. Not worth the money,2024-03-12,False,65,75,negative,12
REV007049,PROD0194,Air Conditioner,Home Appliances,AppliancePro,USER02408,29,M,2,Disappointed with Air Conditioner. Difficult to operate. Not worth the money,2025-05-23,True,2,52,negative,11
REV007050,PROD0103,Vacuum Cleaner,Home Appliances,SmartHome,USER03278,39,M,5,Very happy with this Vacuum Cleaner. Quiet operation,2025-03-28,True,3,61,positive,8
REV007051,PROD0709,Face Wash,Beauty,SkinCare+,USER01227,47,M,3,Face Wash is okay. Nothing extraordinary #hate,2025-03-08,True,71,96,neutral,7
REV007052,PROD0936,T-Shirt,Fashion,TrendyWear,USER02754,37,F,5,Amazing quality! Great color. Highly recommend!,2025-03-21,False,10,56,positive,6
REV007053,PROD0205,Smartwatch,Electronics,ElectroMax,USER04566,51,F,3,Nothing  special.  Could  be  better.,2023-07-28,False,41,98,neutral,5
REV007054,PROD0020,Lipstick,Beauty,GlowUp,USER01235,40,Other,4,Amazing quality! Long lasting. Highly recommend! !!,2023-11-25,True,85,93,positive,7
REV007055,PROD0453,Face Cream,Beauty,NaturalBeauty,USER00152,58,M,3,Average Face Cream. Some improvement seen. Price could be lower,2024-04-11,True,0,41,neutral,10
REV007056,PROD0394,Shampoo,Beauty,NaturalBeauty,USER01885,31,F,2,Worst Shampoo ever! Too expensive for quality :(,2024-04-07,True,23,41,negative,8
REV007057,PROD0194,Air Conditioner,Home Appliances,HomeEasy,USER03197,31,Other,4,Easy to use. Worth every penny!,2023-12-14,True,45,93,positive,6
REV007058,PROD0453,Face Cream,Beauty,BeautyEssence,USER03288,44,F,5,Long lasting. Worth every penny!,2025-03-18,True,65,71,positive,5
REV007059,PROD0476,Jacket,Fashion,ClassicStyle,USER02117,33,Other,4,Amazing quality! Great color. Highly recommend!,2024-03-31,True,92,96,positive,6
REV007060,PROD0182,Washing Machine,Home Appliances,PowerSave,USER02789,58,Other,3,Does the job. Could be better.,2025-01-08,True,61,85,neutral,6
REV007061,PROD0707,Smartphone,Electronics,FutureTech,USER03951,64,F,3,MIXED FEELINGS ABOUT SMARTPHONE. DECENT FOR THE PRICE,2023-11-25,True,67,70,neutral,8
REV007062,PROD0394,Shampoo,Beauty,GlowUp,USER04478,54,F,5,5 stars! Long lasting.,2025-06-16,True,8,19,positive,4
REV007063,PROD0332,Yoga Mat,Sports,ProAthletic,USER01715,34,M,5,5 stars! Good for workouts. Fast delivery too!,2024-04-11,True,35,37,positive,8
REV007064,PROD0394,Shampoo,Beauty,PureGlow,USER03208,61,Other,3,Shampoo is okay. Some improvement seen,2023-11-28,True,27,84,neutral,6
REV007065,PROD0337,Headphones,Electronics,SmartLife,USER04858,55,M,3,Average battery life. Could be better.,2025-02-22,True,24,89,neutral,6
REV007066,PROD0334,Running Shoes,Sports,SportZone,USER04193,19,M,5,5stars! Comfortable grip. :D,2024-07-07,True,38,56,positive,4
REV007067,PROD0019,Laptop,Electronics,FutureTech,USER02500,59,F,3,Average Laptop. Average battery life. Price could be lower,2023-12-12,False,57,91,neutral,9
REV007068,PROD0158,Shoes,Fashion,FashionForward,USER03165,60,F,4,5 stars! Looks exactly like the picture. Fast delivery too!,2023-11-19,True,6,26,positive,10
REV007069,PROD0936,T-Shirt,Fashion,ClassicStyle,USER02070,22,Other,3,T-Shirt is okay. Average quality,2023-10-18,True,87,96,neutral,5
REV007070,PROD0158,Shoes,Fashion,TrendyWear,USER00075,55,F,1,Worst Shoes ever! Size runs small,2023-11-03,True,56,56,negative,6
REV007071,PROD0476,Jacket,Fashion,TrendyWear,USER01290,32,Other,4,AMAZING QUALITY! LOOKS EXACTLY LIKE THE PICTURE. HIGHLY RECOMMEND! ...,2024-01-14,True,58,75,positive,10
REV007072,PROD0394,Shampoo,Beauty,BeautyEssence,USER00588,39,M,3,Shampoo is okay. Average results,2024-02-11,True,74,90,neutral,5
REV007073,PROD0205,Smartwatch,Electronics,ElectroMax,USER04596,23,F,3,Nothing special. Could be better. #waste,2024-05-29,True,73,97,neutral,6
REV007074,PROD0205,Smartwatch,Electronics,TechPro,USER04624,37,Other,1,Overheating issues. Not worth the money. Want refund!,2023-11-28,True,4,9,negative,8
REV007075,PROD0369,Microwave,Home Appliances,EcoLiving,USER01438,46,F,5,Amazing quality! Works perfectly. Highly recommend!,2025-03-04,False,25,48,positive,6
REV007076,PROD0337,Headphones,Electronics,SmartLife,USER00639,54,Other,5,great battery life. worth every penny! :),2024-12-11,False,47,47,positive,7
REV007077,PROD0584,Cricket Bat,Sports,SportsMaster,USER00091,26,M,3,Cricket Bat is okay. Average durability,2024-06-24,True,86,94,neutral,6
REV007078,PROD0428,Refrigerator,Home Appliances,SmartHome,USER00028,22,M,4,AMAZING QUALITY! EASY TO USE. HIGHLY RECOMMEND! !!,2024-09-13,False,36,67,positive,8
REV007079,PROD0936,T-Shirt,Fashion,StyleHub,USER03322,55,M,5,Excellent T-Shirt! Comfortable material. Highly recommend!,2025-06-28,False,2,5,positive,6
REV007080,PROD0019,Laptop,Electronics,ElectroMax,USER00794,31,M,4,Excellent display quality. Worth every penny!,2024-02-18,False,27,60,positive,6
REV007081,PROD0707,Smartphone,Electronics,TechPro,USER01287,32,M,5,Excellent Smartphone! Good build quality. Highly recommend! #waste,2024-03-11,True,65,96,positive,8
REV007082,PROD0194,Air Conditioner,Home Appliances,HomeEasy,USER01141,57,Other,1,Poor quality Air Conditioner. Stopped working after 2 months,2023-12-06,True,38,98,negative,9
REV007083,PROD0516,Dress,Fashion,UrbanFit,USER04991,39,M,2,COLOR FADED AFTER WASH. NOT WORTH THE MONEY. WANT REFUND! #love,2024-12-24,False,76,83,negative,11
REV007084,PROD0369,Microwave,Home Appliances,PowerSave,USER04324,63,M,1,Poor quality Microwave. Stopped working after 2 months,2025-05-26,True,46,57,negative,8
REV007085,PROD0707,Smartphone,Electronics,FutureTech,USER02912,64,Other,3,AVERAGE SMARTPHONE. AVERAGE battry LIFE. PRICE COULD BE LOWER 👍,2024-10-28,True,22,72,neutral,10
REV007086,PROD0476,Jacket,Fashion,UrbanFit,USER01677,34,F,5,Looks exactly like the picture. Worth every penny! #waste,2023-09-19,True,13,36,positive,9
REV007087,PROD0476,Jacket,Fashion,StyleHub,USER01730,28,M,4,amazing quality! looks exactly like the picture. highly recommend! 👎,2024-10-07,True,57,84,positive,10
REV007088,PROD0394,Shampoo,Beauty,BeautyEssence,USER04243,49,F,5,5 stars! Gentle on skin.,2023-12-02,True,60,75,positive,5
REV007089,PROD0428,Refrigerator,Home Appliances,SmartHome,USER04172,63,F,2,Difficult to operate. Would not recommend.,2025-06-20,True,26,31,negative,6
REV007090,PROD0103,Vacuum Cleaner,Home Appliances,AppliancePro,USER00503,45,Other,3,Does the job. Could be better.,2025-03-02,True,6,17,neutral,6
REV007091,PROD0516,Dress,Fashion,UrbanFit,USER03376,57,M,3,Average Dress. Fits okay. Price could be lower,2023-11-24,False,74,95,neutral,8
REV007092,PROD0428,Refrigerator,Home Appliances,AppliancePro,USER00325,53,M,3,Mixed feelings about Refrigerator. Does the job,2025-03-02,True,72,93,neutral,7
REV007093,PROD0692,Football,Sports,SportsMaster,USER03475,62,F,3,Basic quality. Could be better.,2024-06-12,True,73,87,neutral,5
REV007094,PROD0692,Football,Sports,FitLife,USER03879,29,M,1,dissapointed WITH FOOTBALL. NOT COMFORTABLE. NOT WORTH THE MONEY,2024-05-06,True,95,97,negative,9
REV007095,PROD0019,Laptop,Electronics,SmartLife,USER00914,56,Other,4,5 stars! Fast performance.,2023-11-25,True,99,99,positive,4
REV007096,PROD0182,Washing Machine,Home Appliances,EcoLiving,USER04423,39,M,5,5 stars! Works perfectly. #awesome,2023-10-26,True,50,68,positive,5
REV007097,PROD0709,Face Wash,Beauty,PureGlow,USER01724,34,M,3,Average results. Could be better. 👍,2023-08-13,False,72,90,neutral,6
REV007098,PROD0103,Vacuum Cleaner,Home Appliances,PowerSave,USER01972,52,M,4,Amazing quality! Easy to use. Highly recommend!,2024-09-02,True,7,62,positive,7
REV007099,PROD0158,Shoes,Fashion,StyleHub,USER04954,51,F,4,Looks exactly like the picture. Worth every penny! 😞,2025-05-28,True,24,39,positive,9
REV007100,PROD0707,Smartphone,Electronics,ElectroMax,USER03991,61,F,3,Average battery life. Could be better.,2024-01-31,True,53,58,neutral,6
REV007101,PROD0182,Washing Machine,Home Appliances,SmartHome,USER02992,63,M,4,Very happy with this Washing Machine. Works perfectly,2025-07-02,True,8,15,positive,8
REV007102,PROD0019,Laptop,Electronics,TechPro,USER00928,43,Other,5,Excellent display quality. Worth every penny!,2024-12-28,False,27,59,positive,6
REV007103,PROD0742,Tablet,Electronics,DigiWorld,USER02777,64,F,5,EXCELLENT TABLET! GREAT BATTERY LIFE. HIGHLY RECOMMEND!,2023-09-09,True,20,76,positive,7
REV007104,PROD0428,Refrigerator,Home Appliances,HomeEasy,USER03351,29,M,4,Quiet operation. Worth every penny!,2024-10-28,True,79,83,positive,5
REV007105,PROD0359,Jeans,Fashion,FashionForward,USER02162,29,M,4,Amazing quality! Perfect fit. Highly recommend!,2025-01-24,False,77,81,positive,6
REV007106,PROD0742,Tablet,Electronics,SmartLife,USER03078,27,F,5,Fast performance. Worth every penny! #hate,2024-04-29,True,97,98,positive,6
REV007107,PROD0337,Headphones,Electronics,SmartLife,USER00686,61,M,3,Works as expected. Could be better.,2024-09-27,True,49,63,neutral,6
REV007108,PROD0428,Refrigerator,Home Appliances,SmartHome,USER02274,53,Other,5,ExcellentRefrigerator! Works perfectly. Highly recommend!,2025-02-17,False,50,80,positive,5
REV007109,PROD0158,Shoes,Fashion,ClassicStyle,USER04030,61,Other,2,Poorquality Shoes. Material feels cheap,2025-05-27,True,34,47,negative,5
REV007110,PROD0936,T-Shirt,Fashion,TrendyWear,USER00166,25,M,4,5 stars! Great color.,2025-04-18,True,24,45,positive,4
REV007111,PROD0205,Smartwatch,Electronics,SmartLife,USER02552,24,Other,3,Average Smartwatch. Nothing special. Price could be lower,2023-12-08,True,74,86,neutral,8
REV007112,PROD0158,Shoes,Fashion,TrendyWear,USER02361,35,Other,3,Looksdecent. Could be better.,2024-05-30,True,26,72,neutral,4
REV007113,PROD0707,Smartphone,Electronics,TechPro,USER01491,37,F,5,Excellent Smartphone! Great battery life. Highly recommend!,2023-09-17,True,93,94,positive,7
REV007114,PROD0453,Face Cream,Beauty,NaturalBeauty,USER01987,63,M,3,FACE CREAM IS OKAY. OKAY FOR THE PRICE #fail,2025-05-09,True,67,74,neutral,9
REV007115,PROD0428,Refrigerator,Home Appliances,SmartHome,USER02999,28,M,5,excelentrefrigerator! works perfectly. highly recommend!,2024-12-29,False,88,100,positive,5
REV007116,PROD0337,Headphones,Electronics,TechPro,USER02623,51,Other,1,WORST HEADPHONES EVER! POOR CAMERA QUALITY #recommended,2023-08-20,True,18,89,negative,7
REV007117,PROD0936,T-Shirt,Fashion,FashionForward,USER04147,35,Other,3,t-shirt is okay. fits okay 😞,2024-01-29,True,93,98,neutral,6
REV007118,PROD0194,Air Conditioner,Home Appliances,PowerSave,USER01438,38,Other,5,Amazing quality! Works perfectly. Highly recommend! ...,2024-03-06,True,9,84,positive,7
REV007119,PROD0158,Shoes,Fashion,FashionForward,USER02706,24,Other,5,Amazing quality! Perfect fit. Highly recommend!,2023-10-26,True,82,97,positive,6
REV007120,PROD0936,T-Shirt,Fashion,FashionForward,USER03242,22,Other,5,Very happy with this T-Shirt. Perfect fit,2025-06-08,False,23,23,positive,7
REV007121,PROD0337,Headphones,Electronics,SmartLife,USER04502,56,Other,2,Poor camera quality. Not worth the money. Want refund!,2024-08-03,True,25,87,negative,9
REV007122,PROD0205,Smartwatch,Electronics,DigiWorld,USER02246,61,F,2,Poor qualaty Smartwatch. Poor camera quality,2023-12-09,True,65,79,negative,6
REV007123,PROD0709,Face Wash,Beauty,BeautyEssence,USER03013,22,M,5,Excellent Face Wash! Nice fragrance. Highly recommend! 👍,2025-03-05,True,74,97,positive,8
REV007124,PROD0359,Jeans,Fashion,ClassicStyle,USER02148,23,Other,5,Great color. Worth every penny! #hate,2024-03-22,True,1,15,positive,6
REV007125,PROD0103,Vacuum Cleaner,Home Appliances,SmartHome,USER02382,33,M,4,Excellent Vacuum Cleaner! Works perfectly. Highly recommend!,2024-04-22,True,87,88,positive,7
REV007126,PROD0337,Headphones,Electronics,ElectroMax,USER00673,44,F,3,Nothing special. Could be better. 😊 #fail,2024-08-16,True,80,90,neutral,7
REV007127,PROD0516,Dress,Fashion,StyleHub,USER04873,28,M,3,looks decent. could be better.,2025-05-31,True,31,36,neutral,5
REV007128,PROD0936,T-Shirt,Fashion,FashionForward,USER00884,41,M,5,Very happy with this T-Shirt. Comfortable material,2023-12-14,True,48,73,positive,7
REV007129,PROD0332,Yoga Mat,Sports,FitLife,USER04970,31,M,1,Worst Yoga Mat ever! Not comfortable,2023-11-25,True,66,93,negative,6
REV007130,PROD0453,Face Cream,Beauty,BeautyEssence,USER04670,35,M,2,No visible results. Would not recommend. #love,2024-01-07,False,52,53,negative,7
REV007131,PROD0476,Jacket,Fashion,UrbanFit,USER03864,58,Other,1,Poor quality Jacket. Not as described,2023-09-06,False,25,44,negative,6
REV007132,PROD0334,Running Shoes,Sports,SportZone,USER02353,39,Other,1,Worst Running Shoes ever! Not comfortable,2024-10-11,True,33,37,negative,6
REV007133,PROD0158,Shoes,Fashion,FashionForward,USER02981,63,Other,3,Mixed feelings about Shoes. Looks decent :D,2024-05-28,True,72,96,neutral,7
REV007134,PROD0476,Jacket,Fashion,StyleHub,USER01664,40,F,1,SIZE RUNS SMALL. NOT WORTH THE MONEY. WANT REFUND!,2023-12-22,False,22,39,negative,9
REV007135,PROD0158,Shoes,Fashion,ClassicStyle,USER00723,32,Other,5,5 stars! Looks exactly like the picture. Fast delivery too!,2025-06-09,True,37,39,positive,10
REV007136,PROD0428,Refrigerator,Home Appliances,SmartHome,USER01421,22,M,3,Average performance. Could be better. ⭐,2023-11-30,True,60,64,neutral,6
REV007137,PROD0369,Microwave,Home Appliances,HomeEasy,USER03036,22,Other,3,Mixed feelings about Microwave. Basic features only,2023-11-27,True,76,76,neutral,7
REV007138,PROD0103,Vacuum Cleaner,Home Appliances,AppliancePro,USER04188,37,M,4,Amazing quality! Quiet operation. Highly recommend! 👎,2024-03-11,True,47,50,positive,7
REV007139,PROD0692,Football,Sports,ActiveGear,USER00643,26,F,5,5 stars! Durable material. #awesome,2025-07-11,True,3,7,positive,5
REV007140,PROD0205,Smartwatch,Electronics,DigiWorld,USER02420,36,Other,5,5 stars! good build quality. fast delivery too!,2025-06-08,False,13,36,positive,8
REV007141,PROD0709,Face Wash,Beauty,GlowUp,USER00557,19,M,5,Amazing quality! Nice fragrance. Highly recommend!,2025-07-18,False,3,3,positive,6
REV007142,PROD0194,Air Conditioner,Home Appliances,EcoLiving,USER03321,50,M,4,VERY HAPPY WITH THIS AIR CONDITIONER. WORKS PERFECTLY,2025-02-20,True,87,90,positive,8
REV007143,PROD0182,Washing Machine,Home Appliances,AppliancePro,USER04289,30,Other,3,Washing Machine is okay. Basic features only #hate,2025-01-14,False,86,100,neutral,8
REV007144,PROD0334,Running Shoes,Sports,SportsMaster,USER00565,33,F,5,Amazing quality! Durable material. Highly recommend!,2024-02-10,False,57,83,positive,6
REV007145,PROD0205,Smartwatch,Electronics,SmartLife,USER01590,45,F,3,AverageSmartwatch. Decent for the price. Price could be lower,2023-11-27,True,88,90,neutral,9
REV007146,PROD0359,Jeans,Fashion,StyleHub,USER02895,53,Other,3,Average Jeans. Average quality. Price could be lower 😊,2025-01-20,True,79,90,neutral,9
REV007147,PROD0584,Cricket Bat,Sports,ProAthletic,USER00711,46,Other,4,Comfortable grip. Worth every penny!,2023-12-29,True,21,26,positive,5
REV007148,PROD0453,Face Cream,Beauty,NaturalBeauty,USER00130,24,M,3,FaceCream is okay. Some improvement seen,2023-08-31,False,100,100,neutral,6
REV007149,PROD0194,Air Conditioner,Home Appliances,SmartHome,USER02245,46,M,3,Average Air Conditioner. Basic features only. Price could be lower,2024-04-11,True,22,36,neutral,10
REV007150,PROD0516,Dress,Fashion,UrbanFit,USER01928,32,M,5,5 stars! Great color. ...,2025-06-25,False,16,24,positive,5
REV007151,PROD0019,Laptop,Electronics,FutureTech,USER01543,39,Other,3,Laptop  is  okay.  Nothing  special,2025-05-27,True,28,41,neutral,5
REV007152,PROD0337,Headphones,Electronics,TechPro,USER00781,20,F,5,Amazing quality! Good build quality. Highly recommend!,2024-06-17,True,41,53,positive,7
REV007153,PROD0020,Lipstick,Beauty,SkinCare+,USER01767,64,M,5,Visible results. Worth every penny!,2023-12-15,True,20,63,positive,5
REV007154,PROD0158,Shoes,Fashion,ClassicStyle,USER02399,36,M,5,5 stars! Looks exactly like the picture.,2023-08-16,True,32,91,positive,7
REV007155,PROD0709,Face Wash,Beauty,NaturalBeauty,USER04672,62,Other,3,Face Wash is okay. Okay for the price,2023-12-30,True,50,73,neutral,8
REV007156,PROD0158,Shoes,Fashion,UrbanFit,USER01405,55,F,3,shoes is okay. average quality,2024-03-23,False,88,96,neutral,5
REV007157,PROD0337,Headphones,Electronics,ElectroMax,USER04018,54,Other,3,Mixed feelings about Headphones. Decent for the price,2024-10-03,True,3,82,neutral,8
REV007158,PROD0205,Smartwatch,Electronics,ElectroMax,USER04715,49,F,3,Nothingspecial. Could be better.,2025-04-01,True,28,94,neutral,4
REV007159,PROD0709,Face Wash,Beauty,NaturalBeauty,USER02400,35,F,4,excellent face wash! visible results. highly recommend! :),2024-08-03,True,57,84,positive,8
REV007160,PROD0182,Washing Machine,Home Appliances,AppliancePro,USER03098,54,M,5,Very happy with this Washing Machine. Works perfectly,2023-12-23,True,71,88,positive,8
REV007161,PROD0476,Jacket,Fashion,FashionForward,USER02551,44,F,3,Looks decent. Could be better.,2024-04-09,True,71,100,neutral,5
REV007162,PROD0476,Jacket,Fashion,StyleHub,USER01544,53,Other,5,Looks exactly like the picture. Worth every penny!,2023-09-27,True,49,55,positive,8
REV007163,PROD0369,Microwave,Home Appliances,SmartHome,USER03128,63,M,4,Easy to use. Worth every penny!,2024-12-11,True,48,96,positive,6
